-0.054177741	-0.003648926	-0.033861094
-0.037147825	0.011847846	0.005096835
0.022123975	0.036152695	-0.008913679
0.018321702	0.050244021	-0.047760467
0.00499546	0.050817662	0.009570061
-0.017727585	-0.000612928	-0.032020523
-0.021779567	0.020884148	-0.023961633
-0.014143521	-0.018039886	-0.054116467
-0.045946572	0.020650182	-0.002222565
-0.023247519	0.01377699	0.012541068
-0.038810649	-0.025743988	0.000492801
-0.006796966	-0.026534994	-0.000859484
0.016319026	-0.041365866	-0.026325175
-0.015232137	0.006802074	-0.01556464
0.062964929	0.03872039	-0.03731153
-0.04977364	0.024082934	0.046878699
0.015473694	-0.047628843	-0.006767899
0.003080424	0.020007451	0.02881618
-0.01024366	0.046636433	0.016694982
0.050874222	-0.002115639	0.015010321
0.009552467	-0.02912206	0.029311142
-0.022304061	0.012356341	0.019860027
0.103270047	-0.011823435	0.00832827
-0.011758155	-0.052459558	-0.009016824
0.021561991	-0.001870503	0.017478919
0.103322823	-0.01071195	0.018388238
-0.038350252	0.007615321	0.024601657
-0.008412226	-0.025142947	0.00687479
-0.058501501	-0.037099453	0.00522642
0.027260679	-0.01987144	0.017966931
0.012376111	-0.005526685	0.01264627
